time,open,high,low,close,volume,normalize,rescale,n_rsi,n_cci,n_wt,n_adx,my_trSmooth,regime_filter,filter_adx,filter_volatility,rational_quadratic,currentWeight,gaussian
2023-07-20T11:45:00Z,30263.24,30311.79,30259.11,30284.9,278.19504,0.9084536814078631,336.3877777777778,0.6221752131929008,0.5587637202882205,0.34204674591844886,0.45987697241675574,617.8195129862148,0,1,0,30268.309512271553,414881.3452000057,30256.112485249054
2023-07-20T12:00:00Z,30284.9,30307.37,30265.41,30286.3,210.76889,0.9085460158670172,336.4033333333333,0.6138964870769047,0.5277526016262856,0.38649928109433324,0.42978255262108056,597.9975616875925,0,1,0,30272.195732808337,414934.6128066222,30262.258158429737
2023-07-20T12:15:00Z,30286.31,30316,30264.15,30270.74,232.68068,0.9075197843067034,336.23044444444446,0.6022042458289609,0.4919433131614279,0.37759095961575073,0.4061548634279582,590.0478055188318,0,1,0,30273.43539986318,414951.60466191906,30265.689102918608
2023-07-20T12:30:00Z,30270.75,30275.14,30208.04,30234,443.73196,0.9050966642857566,335.8222222222222,0.5826208133101842,0.43302570058277556,0.2989468694826298,0.3735157621531691,598.1430249669471,1,1,1,30272.00572225592,414932.0083719887,30267.06787760716
2023-07-20T12:45:00Z,30233.99,30242.34,30215.06,30221.53,242.32924,0.9042742280674331,335.6836666666667,0.5626206714794931,0.3733669894986854,0.2672557409412797,0.3441405710058591,565.6087224702512,1,1,0,30269.926642165257,414903.5108589564,30267.908569581297
2023-07-20T13:00:00Z,30221.52,30244,30176.99,30182.88,377.44995,0.901725137462926,335.2542222222222,0.5371708910588198,0.3045803534084098,0.24405759860252965,0.3325118435569948,576.0578502232245,1,1,1,30263.854557488194,414820.2820728239,30264.996063136965
2023-07-20T13:15:00Z,30182.88,30244.53,30171.71,30232.45,337.58181,0.904994436848836,335.805,0.5290501881966894,0.30429381761724333,0.35867321050376966,0.3239144948804493,591.2720652009017,1,1,1,30262.409162564913,414800.47034895234,30265.63368842373
2023-07-20T13:30:00Z,30232.44,30271.03,30228,30240,527.0897,0.9054923833964175,335.8888888888889,0.5238588753030609,0.3163427239130439,0.45116387651477813,0.30135531538554206,575.1748586808103,0,1,0,30261.51230361338,414788.177292146,30266.252623427616
2023-07-20T13:45:00Z,30239.99,30283.22,30227.81,30229.58,344.90991,0.9048051512075699,335.7731111111111,0.516720448527838,0.3190906767759486,0.4778502650856476,0.2747597214274405,573.0673728127291,0,1,0,30260.116841544947,414769.049987402,30266.205118071164
2023-07-20T14:00:00Z,30229.57,30243.93,30180,30202.02,380.22264,0.9029874814259342,335.4668888888889,0.5039828216289506,0.29641080116423163,0.4139264451794876,0.27009489071694437,579.6906355314565,0,1,1,30255.783670271525,414709.65612114826,30263.169033091595
2023-07-20T14:15:00Z,30202.01,30204,30101.01,30120.01,906.63668,0.8975786607150511,334.55566666666664,0.47889238642010723,0.22406943402022236,0.28717056698635957,0.2866092640653994,624.7115719783123,1,1,1,30245.976102092452,414575.22584919585,30255.98610283293
2023-07-20T14:30:00Z,30120,30120.01,29790.35,29802.76,2748.24235,0.8766550127388576,331.03066666666666,0.43661347010952833,0.1242245957883975,0.13681719257324287,0.3319537221355518,891.900414780481,1,1,1,30213.10150012264,414124.62060206034,30231.436921831842
2023-07-20T14:45:00Z,29802.75,29863.34,29627.04,29782.19,2768.76207,0.8752983557211419,330.8021111111111,0.39896551106595224,0.0915157418486148,0.19104156369106395,0.37899435521796687,1039.010373302432,1,1,1,30179.34345676149,413661.9062097909,30205.86981129241
2023-07-20T15:00:00Z,29782.2,29842,29711.11,29822.01,1066.91296,0.8779246115522279,331.24455555555556,0.3740282590490513,0.09337690008326593,0.3297603802990788,0.4213309249921404,1065.9993359721884,1,1,1,30149.39796336466,413251.4496371132,30182.466666172528
2023-07-20T15:15:00Z,29822,29853.16,29770,29842,567.00751,0.8792430157225798,331.46666666666664,0.35617835509200113,0.10888081689693171,0.45712718809899017,0.4558614270738353,1042.5594023749695,1,1,0,30122.05884135538,412876.71804824803,30160.134312234102
2023-07-20T15:30:00Z,29842,29848.5,29788.89,29823.49,464.43177,0.8780222222661911,331.261,0.33942611400727374,0.1265755740974613,0.5083572894414075,0.48693887894736065,997.9134621374732,1,1,0,30094.58069889029,412500.08093526715,30136.707761116588
2023-07-20T15:45:00Z,29823.42,29823.42,29766.65,29810.18,374.59252,0.8771443853723749,331.1131111111111,0.3239241718662031,0.14511123960220765,0.5258776632610278,0.5159936645043242,954.9621159237261,1,1,0,30068.035759815593,412136.23504466336,30113.234313583063
2023-07-20T16:00:00Z,29810.17,29872.71,29774.5,29840.37,461.98819,0.8791355120308502,331.4485555555556,0.3173355364528156,0.1699899617085106,0.5495325699468084,0.5238815399801687,957.6759043313526,0,1,1,30045.18326139389,411823.0006606112,30091.55278634158
2023-07-20T16:15:00Z,29840.38,29845.13,29738.01,29761.99,523.28591,0.8739661013819171,330.5776666666667,0.30579883168591987,0.17687887052911802,0.5279925567572072,0.534137520389974,969.02831389822,0,1,1,30017.52792552821,411443.9347949982,30065.242100119445
2023-07-20T16:30:00Z,29762,29781.59,29715,29742.54,412.62128,0.8726833119315248,330.3615555555556,0.29444297058784996,0.16817147406102065,0.5132306522359266,0.5453018317652278,938.715482508398,1,1,0,29990.739375863333,411076.7497853294,30039.253239279577
2023-07-20T16:45:00Z,29742.54,29755.59,29658.02,29716.69,572.33147,0.8709784220964274,330.0743333333333,0.28283806646915727,0.1399077536158597,0.5013782010153998,0.5597662534499714,942.4139342575579,1,1,1,29963.72931589531,410706.52858057653,30012.56767215947
2023-07-20T17:00:00Z,29716.69,29749.32,29698.39,29742.72,360.38568,0.8726951835048447,330.3635555555556,0.2791672664958261,0.14731732224319385,0.5232741378698089,0.5727842329662407,899.1025408318025,1,1,0,29940.048401216514,410381.9392693194,29987.79013199375
2023-07-20T17:15:00Z,29742.72,29747.43,29694.38,29718,244.84399,0.8710648207689218,330.0888888888889,0.27392269517188245,0.14663798876844664,0.526310775183484,0.584832694985855,862.2422867486215,0,1,0,29916.390770005637,410057.6690996545,29962.788018916828
2023-07-20T17:30:00Z,29718,29808,29702,29796.52,350.42795,0.8762434648637704,330.96133333333336,0.2869365579934609,0.20039710140486314,0.5794681197370788,0.5698636302680292,882.0180580737593,0,1,1,29900.97636694359,409846.38712253433,29944.0515132815
2023-07-20T17:45:00Z,29796.53,29820,29750.48,29756.73,181.55836,0.8736191876282376,330.5192222222222,0.29387418724767683,0.22399311060049754,0.5709147289453275,0.5517318720252194,863.3362522663838,0,1,0,29884.2522139256,409617.1526785486,29924.24845907706
2023-07-20T18:00:00Z,29756.72,29773.13,29723,29752.22,264.77416,0.873321738763391,330.46911111111115,0.2994429607726519,0.2448805411497987,0.5565581062248843,0.5400792104481859,827.1326270397465,0,1,0,29868.759823881115,409404.80175028107,29905.426405518203
2023-07-20T18:15:00Z,29752.22,29752.23,29570.96,29599.46,891.97851,0.8632467302059651,328.77177777777774,0.2913680131013607,0.1629829485366795,0.43440522780838936,0.5476265327614687,925.6893643357722,1,1,1,29843.473204642352,409058.2033847171,29879.51341304054
2023-07-20T18:30:00Z,29599.97,29795.52,29577.96,29743.99,1196.50824,0.8727789440499345,330.3776666666667,0.30758516532578467,0.2126995315260456,0.5031984860465724,0.5395962664524032,1050.6804279021962,0,1,1,29829.711170095332,408869.5700749103,29862.10809862496
2023-07-20T18:45:00Z,29743.99,29777.14,29682.14,29687.84,290.97348,0.8690756727059998,329.75377777777777,0.31676988068109724,0.21460977537227155,0.5020518654530751,0.5323690267742446,1040.6123851119767,0,1,0,29813.04621671057,408641.1470678321,29842.728649633966
2023-07-20T19:00:00Z,29687.84,29727.37,29675.01,29698.12,348.4131,0.869753671448932,329.868,0.32627464085877206,0.2291400105506114,0.525086201869987,0.5268400919609594,988.9111466007796,0,1,0,29798.431942674022,408440.83229078964,29825.168895822706
2023-07-20T19:15:00Z,29698.11,29762.31,29698,29748.74,164.58728,0.8730922216792077,330.43044444444445,0.34173022058890273,0.2795036482491232,0.5767280642796004,0.5084700002195219,954.330031940703,0,1,0,29788.97446631899,408311.2006537541,29811.849236561076
2023-07-20T19:30:00Z,29748.74,29760,29701,29701,214.88832,0.8699436166220493,329.9,0.3502080123254236,0.2899071434206639,0.5472482866748721,0.4919369176522283,917.8970287466327,0,1,0,29777.113460547767,408148.6243450972,29797.103010535113
2023-07-20T19:45:00Z,29701,29761.68,29680.81,29756,259.29108,0.8735710418031073,330.5111111111111,0.3652293768123339,0.336771363768487,0.601678778255623,0.48104818845858366,906.9773258719684,0,1,0,29770.525887126183,408058.3298632847,29786.7601285754
2023-07-20T20:00:00Z,29756,29769.75,29711.16,29711.17,172.1403,0.8706143605146194,330.013,0.37335550149211066,0.35113622647568127,0.5446156577348379,0.4676143564381634,874.8695932847718,0,1,0,29760.84649855055,407925.6565221672,29774.23588861157
2023-07-20T20:15:00Z,29711.16,29736,29680.33,29729.04,232.80637,0.8717929439325378,330.21155555555555,0.38305968107175936,0.38215489907380507,0.5498008581015825,0.4620791030440296,843.0526339562929,0,1,0,29753.04858844915,407818.77221033257,29763.486219032
2023-07-20T20:30:00Z,29729.04,29729.04,29669.56,29693.49,220.04403,0.8694483082018722,329.81655555555557,0.38735074057294816,0.3814094451829772,0.46739784401455237,0.45930065415649673,818.2273705606632,0,1,0,29743.366433504205,407686.06095117336,29751.849524839356
2023-07-20T20:45:00Z,29693.5,29739.73,29676.97,29739.72,166.2501,0.8724973239495142,330.33022222222223,0.3981834238627267,0.4190010059440076,0.5445924558656398,0.45110562931997195,799.1646335045953,0,1,0,29737.896639735423,407611.08763970254,29743.897788250597
2023-07-20T21:00:00Z,29739.73,29789.27,29736,29789.27,204.05676,0.8757653042717218,330.8807777777778,0.4144825804722297,0.4978442839334119,0.6738093317091014,0.42035199374175114,772.5181701541362,0,1,0,29737.40922841706,407604.4067953909,29740.441031441365
2023-07-20T21:15:00Z,29789.27,29850,29766,29844.42,284.4686,0.8794026224305462,331.49355555555553,0.43544463665589633,0.5853849191100167,0.7815687507462674,0.3854335751056247,779.2663531387226,1,1,1,29744.72809094112,407704.72490295104,29744.671241308446
2023-07-20T21:30:00Z,29844.42,29862.03,29805,29844.42,239.59216,0.8794026224305462,331.49355555555553,0.4537864358166046,0.6357474011551277,0.7536486843649578,0.35769349056268246,758.3697178248492,1,1,0,29752.2488462055,407807.8103117923,29749.310510968662
2023-07-20T21:45:00Z,29844.43,29888,29825.27,29870.28,198.66999,0.8811081717974946,331.78088888888885,0.473060930716652,0.6722494719567218,0.7020013982367371,0.3404808665253467,745.2627460423638,1,1,0,29761.05034066293,407928.45054308063,29754.91131776585
2023-07-20T22:00:00Z,29870.27,29878.48,29829.1,29834,240.70765,0.8787153902416986,331.3777777777778,0.48325241489794274,0.6771845508273727,0.5981513557074161,0.3249895048917445,720.1164714381284,1,1,0,29766.715471486237,408006.1012984278,29758.411009370993
2023-07-20T22:15:00Z,29834.01,29845.71,29819,29819.01,155.49283,0.8777267519968974,331.2112222222222,0.4894835233769119,0.6698719081833578,0.5170221874929138,0.3062974378674084,674.8148242943147,0,1,0,29771.13787901031,408066.7183071797,29761.446473757478
2023-07-20T22:30:00Z,29819.01,29832,29801,29827.85,138.60137,0.8783097781532712,331.3094444444444,0.4963809957654828,0.6639388787492393,0.48665220573681883,0.2811094212153714,638.3333418648832,0,1,0,29775.95399445997,408132.73178756854,29765.17849869947
2023-07-20T22:45:00Z,29827.86,29827.86,29798.39,29814,114.0144,0.8773963265394957,331.15555555555557,0.4996026051635768,0.6458493258606649,0.4576436871907679,0.25720616189368667,603.9700076783961,0,1,0,29779.022681816758,408174.7936390263,29767.78030188009
2023-07-20T23:00:00Z,29814,29820.84,29794.32,29803.58,104.0681,0.8767090943506481,331.0397777777778,0.5002419470719865,0.6074549014296291,0.42226098454980826,0.23362208223528277,570.0930069105569,0,1,0,29781.815974856836,408213.08071857184,29770.859148277064
2023-07-20T23:15:00Z,29803.58,29822,29800,29813.15,641.10513,0.8773402663321521,331.1461111111111,0.502841574682495,0.5703122719980496,0.4306940366667544,0.21300851813661456,535.0837062195012,0,1,0,29785.140472373332,408258.6489060254,29774.601835235568
